name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2017-03-25 00:00:00+00:00,"so my 18 month old maybe the future computer wizard because she everything about my tablet. however my biggest concern is not so much that she knows how to unlock my ipad, but throwing it down the stairs like one of her toys. which makes the kindle fire tablet for kids the best invention since the tivo. all the pre loaded apps, videos, books, etc is nothing short of amazing. the case is also very cool, hardwood floor and stair case proof. for under $100 bucks this is perfect for tech savvy kids like mine.",perfect for all ages
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets,Computers & Tablets",Electronics,2016-10-05 00:00:00+00:00,"i've had lots of tablets in the past, mostly from the samsung line, but this is my first amazon fire, so i want to write this review for others who have never tried one of these. at the time that this was written, alexa had not been added to the tablet.first, while this device runs an android type of operating system, amazon puts its own spin on the operating system. i don't feel like i'm using android. this feels different to me. it doesn't have the same level of customization that android users have come to appreciate. that being said, if you are an amazon prime member, this device has been tailored to be your content entertainment machine. it's simply a fun way to consume your magazines, books, etc.there are 3 on-screen buttons on the bottom of the device. the middle button immediately takes you to your home screen. the button to the left acts as a sort of ""back"" button. it also lets me get rid of my keyboard when i don't need it on screen, but it's open. the button to the right is super important. it took me a couple of days to realize what it does. that square shaped button is what you press you see what apps you have open. it lets you switch between apps, but it also lets you see which apps you have open and close them out. you can close them by pressing the ""x"" button in the corner of the window that appears or by touching the app window and swiping to the right. if you leave all of those apps open and you never close them, you'll drain your battery. make sure you use that little square button to clear your apps.the device has several menus that you swipe left to view. first, you start with your home screen. you literally can stay on this screen and do anything you need to do on the tablet. all of your apps are housed here. you swipe up to view all of them. the tablet comes with several apps pre-installed such as slik, amazon's own internet browser, audible, good reads, the amazon app store, a weather app, etc. you can go to the amazon app store to download other apps such as twitter, facebook, etc. you can combine the apps on this page into folders. you just drag one app to another app and a folder appears. this made my home screen much more manageable. you can change the size of the font on the home screen from normal to large or small in the device settings. this feature doesn't necessarily increase the size of the font within your apps, however. i believe it only changes the font on your main screens.if you have a magazine or newspaper subscription that is connected to your device, when you have a new issues, it will show up at the top of your home page screen under the heading of ""new items."" the device comes with a free 6 month subscription to the washington post. you'll see that under ""new items"" when you initially activate your tablet.you can change the wallpaper on the screen to use one of your own photos. you can do this through the settings menu on the device. if you want to use one of your own photos, however, you need to either take it on the device or move it into amazon's photos app, which is a cloud-based app.so far, i haven't found a way to effectively use a different photo management app that will let me change my wallpaper. i'm not crazy about the amazon photo app. i found it annoying to move my photos from my phone into amazon's cloud just so i could view them on my tablet. that being said, i'm not planning to take photos on this device. i just wanted a few pet photos on there and the ability to change my wallpaper.beyond the home screen, you can swipe to the right to view your other screen. they are pre-arranged to be: books, videos, games, shop, apps, music, audiobooks, and newstand. all of those screens are connected to your amazon account. for example, if you have kindle books you've already purchased, they automatically will appear under the books menu. your magazines and newspaper subscriptions will appear under the newstand menu. there doesn't seem to be a way to change the order of the menu pages. that bugs me, but it's not the end of the world. there's also one menu to the left of the ""home"" menu. it's the ""recent"" page. it shows you what you've received looked at on the tablet. i never use it, but it might be handy for some people.one of my favorite features of this tablet is amazon's ""on deck"" capability. if you're an amazon prime member, amazon will periodically download a video to your device that it thinks you might like. the items don't count against your pre-installed memory and they automatically deleted off if your memory starts getting full. you can turn off the ""on deck"" feature if you don't like it. i've been content with the video playback capability. this isn't my major use of the device, but the images look fine and the audio is ok. i'll talk more about the speakers later. my other favorite feature of this tablet is viewing magazine content through the newstand. i've tried 3 magazines on here and they all look gorgeous. now, i can always have my magazines with me so if i'm stuck at the airport or at the doctor's office, i always have them. one of my regular magazines includes a free digital version of the magazine for free. i just had to connect my account to the device. this allows me to download the back issues of the magazine for as long as i've had an account. my other magazine didn't include a digital edition so i canceled the print edition of it and switched to the digital version. (it was an inexpensive magazine, anyway.) there are several magazines that you can try free for 30 days on the device. i did this with a third magazine and decided to keep it for a year. viewing magazines on this gadget is a pleasure.the kindle fire doesn't come with the google play store installed. you can side load it to the device without rooting it (and breaking your warranty.) you can google to find the instructions to do this. it's not difficult to do if you're fairly comfortable with technology. it probably took me 10 minutes. most of the apps i wanted were in the amazon store, but there were a handful that i had paid for through google play. the only way i could have them was to go back to access that store. they have worked fine so far. i despise the keyboard that amazon pre-installed on this device. there are no lines between the letters on the keyboard. i suppose it designed to be better for swyping through keys, but i hate it. i fixed that problem by going to google play and downloading a new keyboard. it was a pretty easy problem to solve so i can't complain.apps that are connecting to the internet can be a little slow to load on this device compared to my other gadgets, but that generally doesn't bother me. if you were using this tablet to replace your personal laptop, however, that might drive you crazy. the screen on this device isn't bad. if i compare it to my fancy phone, it's not as shape, but when you think about the price of this device compared to my smartphone, the screen is outstanding.the speakers are ok. there are two of them located on the bottom of the screen. i won't say that they are fantastic. they aren't. in my opinion, they are fine for watching youtube or a television show. they are not ok for listening to music if you are an audiophile. you can make it a little better by downloading a different music app instead of relying on the pre-install app, but still your music will sound tinny. that being said, you can always connect your tablet to a bluetooth speaker, use a pair of headphones, etc.this device wasn't made for taking pictures. it has a front and back camera, but they aren't designed to be spectacular. i'm not using them.i find this device a little difficult to hold in my hands. i think that's partly because of the size and partly because it feels very slick. also, i do have some hand problems (similar to someone who has carpal tunnel syndrome). i think it will be easier to handle once my case arrives. i'm still waiting for it. i'm greatly enjoying this device. it's simply fun to use the tablet. there are weaknesses that come with that lower price tag, but you legitimately get a lot of bang for your buck, particularly if you regularly use amazon services. if you don't typically use amazon and you are just looking for a tablet for viewing the internet and you're looking for a low price tag, this device may be ok for you.",great price on an awesome little tablet
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-02-14 00:00:00+00:00,this little sorcerer's box displays magical pictures and bright pretty colors.,magic picture box
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-30 00:00:00+00:00,bought this tablet for my mom who struggles with technology. the fire hd8 was easy to setup and has many great features. she is catching on well and learning new applications daily. a great value.,great tablet
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-02-03 00:00:00+00:00,no instructions on adding the memory card and how to move things to the card vs on internally.,my 6 year old loves it
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-02 00:00:00+00:00,great tablet well worth the price which was a deal on black friday,great tablet
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-08-25 00:00:00+00:00,"love the amazon alexa products! i have 1 show, 1 echo, 2 dots, and the tap. wish the tap had the drop-in feature. the tap does make a sound when you have the hands free enabled and say ""alexa"" instead of the blue lights on the other products. great for taking outside!",portable
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-06 00:00:00+00:00,purchased as a christmas gift for my grandson. he loved it!,great for the price.
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-02-23 00:00:00+00:00,having an assistant like echo makes life so much easier,talking to the future
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-30 00:00:00+00:00,the best tablet for kids the 1 year unlimited apps is my favorite my kids love it..,best tablet for kids
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-21 00:00:00+00:00,this is the most amazing item. and very easy to use,love it
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,2016-12-24 00:00:00+00:00,i purchased 2 of these fire hd tablets as gifts. they pack a lot of punch for the price. i helped set them up so i was able to get an idea of how they are going to work. the screen was very nice and clear. speed of tablet was good. it is easy to use. if you are already in the amazon family through prime it is a no-brainer.i don't believe you can get a better tablet at this price point.,very nice tablett
