name,brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,processed_text,sentiment_score
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-07 00:00:00+00:00,we love this so much in our home. we bought a super tough case and let our two and six year old use it. they love watching their movies on it and playing different apps. it is a really good value!,love it!!! great value!!!,love much home bought super tough case let two six year old use love watching movie playing different apps really good value,2
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2017-08-15 00:00:00+00:00,"powerful and quality sound, love the portability. just don't understand why this one can't read my notifications while the dot can.",recommended,powerful quality sound love portability understand one ca read notification dot,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23 00:00:00+00:00,"size, brightness, and convenience are good. the option to link with android products for messages is a little hard.","great product, a little hard to set up for android",size brightness convenience good option link android product message little hard,1
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Electronics,2018-01-06 00:00:00+00:00,i bought this as a backup. i am currently using the same headphone.,unbeatable price,bought backup currently using headphone,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-17 00:00:00+00:00,bought for our son so he wouldn't have to carry books back from his deployment,gift for a marine,bought son would carry book back deployment,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-08-19 00:00:00+00:00,i think the price is great the durability the easiness although you do need to spend money as well for extra better games and the charger breaks easily but u can use any android charger overall well worth the price i believe,my son loves it,think price great durability easiness although need spend money well extra better game charger break easily u use android charger overall well worth price believe,1
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-10-29 00:00:00+00:00,we gave this tablet to our nine year old grandaughter for her birthday. she loves it and we feel it is very sturdy. that is a very good thing when it comes to tablets and children.,great table for a child to begin witturdy,gave tablet nine year old grandaughter birthday love feel sturdy good thing come tablet child,2
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-21 00:00:00+00:00,"this ia a great product, more technology to make your life easier.",alexa,ia great product technology make life easier,1
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2016-12-14 00:00:00+00:00,"this is my eighth kindle. some others were either lost or screen-damaged. i bought it as a spare. current model is better looking than earlier versions (white case), sturdier, and has an improved screen. great price also; wish i'd bought two.",new and improved,eighth kindle others either lost bought spare current model better looking earlier version white case sturdier improved screen great price also wish bought two,1
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,"Kindle E-readers,Electronics Features,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers",Electronics,2016-04-28 00:00:00+00:00,"despite not being able to get one of these from amazon until late june due to apparent strong demand, best buy was able to get one to me on the day of its release, april 27. well done best buy! having owned several previous kindles, including the most recent paperwhite model, i was unprepared for how small and light this new oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. the oasis and its battery-charging cover together weigh only one ounce more than the latest paperwhite with no case. the oasis _without_ its cover feels impossibly light at 4.6 ounces. size-wise, the oasis is nearly a square shape at about 5"" wide by 5.5"" tall. in fact, the shape is so different from traditional kindle designs that i had to compare it next to my paperwhite to verify that the screens are actually the same size (they are). it's the first kindle i think i could easily fit into a jacket pocket without any effort, for frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. the screen is the first front-lit kindle i've ever seen where you simply cannot see any trace of the leds from any angle. no dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. the ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. it's sharp and clear, better than any kindle i've used. the reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. after doing so, this is where the amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. it's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. the display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. you can also use the screen to change pages as you always have with earlier touch screen models. the battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. it's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. the power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the paperwhite. i find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. the back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. you'd think that amazon would have figured out a way to prevent this by now. it's a minor annoyance. lots of reviewers in the tech press have complained loudly about this model's high price relative to other kindle models (without ads, it's $310 vs. $139 for an ad-less paperwhite). is this a lot of money? perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then i personally think it's worth it. a lot of thought and effort clearly went into designing and building this unit, and the price reflects that. is it for everyone? probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on amazon's website. if you are a serious reader, this device deserves a very close look -- i'm definitely keeping mine!",remarkably small and lightweight,despite able get one amazon late june due apparent strong demand best buy able get one day release april well done best buy owned several previous kindles including recent paperwhite model unprepared small light new oasis model reading one thing actually holding one hand something else entirely oasis cover together weigh one ounce latest paperwhite case oasis cover feel impossibly light ounce oasis nearly square shape wide tall fact shape different traditional kindle design compare next paperwhite verify screen actually size first kindle think could easily fit jacket pocket without effort frequent traveler like key reason buy one extremely compact easy pack briefcase purse screen first kindle ever seen simply see trace led angle dark spot bright spot completely uniform illumination edge edge direction page also appears nearly flush top glass surface helping achieve illusion printed paper sharp clear better kindle used reader easily separated battery case simply pulling apart since held together magnet amazon engineering team achievement really become clear wo believe lightweight thing easy imagine holding onto hour without arm fatigue switching hand hand simple matter rotating degree switching display instantly rotates page turn button also follow top button always used advance page bottom button always used go backward also use screen change page always earlier touch screen model battery reader lower capacity cover battery run faster connected case easy snap reader back cover allows recharge continue read power button charge port located upper corner less opposite paperwhite find location less awkward easier reach top bottom edge back surface reader case seems easily attract fingerprint easy clean think amazon would figured way prevent minor annoyance lot reviewer tech press complained loudly model high price relative kindle model without ad paperwhite lot money perhaps book addict value extremely lightweight reader easy arm eye personally think worth lot thought effort clearly went designing building unit price reflects everyone probably obviously market consider many month wait get one amazon website serious reader device deserves close look definitely keeping mine,-1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-01-04 00:00:00+00:00,got one for my mom in order to video chat with her. works awesome.,excellent way to communicate,got one mom order video chat work awesome,1
